bufferType,rngType,function,bufferSize,prodConsCount,putTakeChunk,meanTime
FOURCOND,RANDOMRANDOM,take,100,10,1,76758.0
FOURCOND,RANDOMRANDOM,take,100,10,2,158318.0
FOURCOND,RANDOMRANDOM,take,100,10,3,87295.0
FOURCOND,RANDOMRANDOM,take,100,10,4,19965.0
FOURCOND,RANDOMRANDOM,take,100,10,5,22698.0
FOURCOND,RANDOMRANDOM,take,100,10,6,153903.0
FOURCOND,RANDOMRANDOM,take,100,10,7,18991.0
FOURCOND,RANDOMRANDOM,take,100,10,8,172361.0
FOURCOND,RANDOMRANDOM,take,100,10,9,76628.0
FOURCOND,RANDOMRANDOM,take,100,10,10,22239.0
FOURCOND,RANDOMRANDOM,take,100,10,11,48994.0
FOURCOND,RANDOMRANDOM,take,100,10,12,155879.0
FOURCOND,RANDOMRANDOM,take,100,10,13,88150.0
FOURCOND,RANDOMRANDOM,take,100,10,14,104183.0
FOURCOND,RANDOMRANDOM,take,100,10,15,119266.0
FOURCOND,RANDOMRANDOM,take,100,10,16,137582.0
FOURCOND,RANDOMRANDOM,take,100,10,17,61540.0
FOURCOND,RANDOMRANDOM,take,100,10,18,75718.0
FOURCOND,RANDOMRANDOM,take,100,10,19,63300.0
FOURCOND,RANDOMRANDOM,take,100,10,20,121942.0
FOURCOND,RANDOMRANDOM,take,100,10,21,390071.0
FOURCOND,RANDOMRANDOM,take,100,10,22,91013.0
FOURCOND,RANDOMRANDOM,take,100,10,23,512083.0
FOURCOND,RANDOMRANDOM,take,100,10,24,73402.0
FOURCOND,RANDOMRANDOM,take,100,10,25,26610.0
FOURCOND,RANDOMRANDOM,take,100,10,26,51850.0
FOURCOND,RANDOMRANDOM,take,100,10,27,28627.0
FOURCOND,RANDOMRANDOM,take,100,10,28,35053.0
FOURCOND,RANDOMRANDOM,take,100,10,29,201096.0
FOURCOND,RANDOMRANDOM,take,100,10,30,68679.0
FOURCOND,RANDOMRANDOM,take,100,10,31,112820.0
FOURCOND,RANDOMRANDOM,take,100,10,32,119212.0
FOURCOND,RANDOMRANDOM,take,100,10,33,63768.0
FOURCOND,RANDOMRANDOM,take,100,10,34,34473.0
FOURCOND,RANDOMRANDOM,take,100,10,35,52861.0
FOURCOND,RANDOMRANDOM,take,100,10,36,25685.0
FOURCOND,RANDOMRANDOM,take,100,10,37,102050.0
FOURCOND,RANDOMRANDOM,take,100,10,38,165693.0
FOURCOND,RANDOMRANDOM,take,100,10,39,95343.0
FOURCOND,RANDOMRANDOM,take,100,10,40,93954.0
FOURCOND,RANDOMRANDOM,take,100,10,41,375778.0
FOURCOND,RANDOMRANDOM,take,100,10,42,75299.0
FOURCOND,RANDOMRANDOM,take,100,10,43,141309.0
FOURCOND,RANDOMRANDOM,take,100,10,44,147225.0
FOURCOND,RANDOMRANDOM,take,100,10,45,89620.0
FOURCOND,RANDOMRANDOM,take,100,10,46,267052.0
FOURCOND,RANDOMRANDOM,take,100,10,47,304457.0
FOURCOND,RANDOMRANDOM,take,100,10,48,88970.0
FOURCOND,RANDOMRANDOM,take,100,10,49,372826.0
FOURCOND,RANDOMRANDOM,take,100,10,50,57454.0
FOURCOND,RANDOMRANDOM,take,100,10,51,78847.0
FOURCOND,RANDOMRANDOM,take,100,10,52,91583.0
FOURCOND,RANDOMRANDOM,take,100,10,53,166683.0
FOURCOND,RANDOMRANDOM,take,100,10,54,18789.0
FOURCOND,RANDOMRANDOM,take,100,10,55,176195.0
FOURCOND,RANDOMRANDOM,take,100,10,56,200277.0
FOURCOND,RANDOMRANDOM,take,100,10,57,350812.0
FOURCOND,RANDOMRANDOM,take,100,10,58,25362.0
FOURCOND,RANDOMRANDOM,take,100,10,59,123692.0
FOURCOND,RANDOMRANDOM,take,100,10,60,91464.0
FOURCOND,RANDOMRANDOM,take,100,10,61,152630.0
FOURCOND,RANDOMRANDOM,take,100,10,62,238682.0
FOURCOND,RANDOMRANDOM,take,100,10,63,359218.0
FOURCOND,RANDOMRANDOM,take,100,10,64,128278.0
FOURCOND,RANDOMRANDOM,take,100,10,65,160091.0
FOURCOND,RANDOMRANDOM,take,100,10,66,124147.0
FOURCOND,RANDOMRANDOM,take,100,10,67,163955.0
FOURCOND,RANDOMRANDOM,take,100,10,68,108172.0
FOURCOND,RANDOMRANDOM,take,100,10,69,357300.0
FOURCOND,RANDOMRANDOM,take,100,10,70,292159.0
FOURCOND,RANDOMRANDOM,take,100,10,71,75128.0
FOURCOND,RANDOMRANDOM,take,100,10,72,123278.0
FOURCOND,RANDOMRANDOM,take,100,10,73,49391.0
FOURCOND,RANDOMRANDOM,take,100,10,74,108170.0
FOURCOND,RANDOMRANDOM,take,100,10,75,127743.0
FOURCOND,RANDOMRANDOM,take,100,10,76,108862.0
FOURCOND,RANDOMRANDOM,take,100,10,77,93417.0
FOURCOND,RANDOMRANDOM,take,100,10,78,260658.0
FOURCOND,RANDOMRANDOM,take,100,10,79,24311.0
FOURCOND,RANDOMRANDOM,take,100,10,80,128891.0
FOURCOND,RANDOMRANDOM,take,100,10,81,69841.0
FOURCOND,RANDOMRANDOM,take,100,10,82,282163.0
FOURCOND,RANDOMRANDOM,take,100,10,83,131665.0
FOURCOND,RANDOMRANDOM,take,100,10,84,168122.0
FOURCOND,RANDOMRANDOM,take,100,10,85,46909.0
FOURCOND,RANDOMRANDOM,take,100,10,86,273531.0
FOURCOND,RANDOMRANDOM,take,100,10,87,108156.0
FOURCOND,RANDOMRANDOM,take,100,10,88,136141.0
FOURCOND,RANDOMRANDOM,take,100,10,89,180035.0
FOURCOND,RANDOMRANDOM,take,100,10,90,71819.0
FOURCOND,RANDOMRANDOM,take,100,10,91,66905.0
FOURCOND,RANDOMRANDOM,take,100,10,92,48293.0
FOURCOND,RANDOMRANDOM,take,100,10,93,206858.0
FOURCOND,RANDOMRANDOM,take,100,10,94,217951.0
FOURCOND,RANDOMRANDOM,take,100,10,95,138778.0
FOURCOND,RANDOMRANDOM,take,100,10,96,440792.0
FOURCOND,RANDOMRANDOM,take,100,10,97,49987.0
FOURCOND,RANDOMRANDOM,take,100,10,98,311060.0
FOURCOND,RANDOMRANDOM,take,100,10,99,296716.0
FOURCOND,RANDOMRANDOM,put,100,10,1,44457.0
FOURCOND,RANDOMRANDOM,put,100,10,2,144979.0
FOURCOND,RANDOMRANDOM,put,100,10,3,76741.0
FOURCOND,RANDOMRANDOM,put,100,10,4,227550.0
FOURCOND,RANDOMRANDOM,put,100,10,5,31280.0
FOURCOND,RANDOMRANDOM,put,100,10,6,421052.0
FOURCOND,RANDOMRANDOM,put,100,10,7,153583.0
FOURCOND,RANDOMRANDOM,put,100,10,8,40304.0
FOURCOND,RANDOMRANDOM,put,100,10,9,35403.0
FOURCOND,RANDOMRANDOM,put,100,10,10,81333.0
FOURCOND,RANDOMRANDOM,put,100,10,11,53925.0
FOURCOND,RANDOMRANDOM,put,100,10,12,53057.0
FOURCOND,RANDOMRANDOM,put,100,10,13,136330.0
FOURCOND,RANDOMRANDOM,put,100,10,14,47532.0
FOURCOND,RANDOMRANDOM,put,100,10,15,139928.0
FOURCOND,RANDOMRANDOM,put,100,10,16,174808.0
FOURCOND,RANDOMRANDOM,put,100,10,17,223468.0
FOURCOND,RANDOMRANDOM,put,100,10,18,181098.0
FOURCOND,RANDOMRANDOM,put,100,10,19,69170.0
FOURCOND,RANDOMRANDOM,put,100,10,20,309983.0
FOURCOND,RANDOMRANDOM,put,100,10,21,262209.0
FOURCOND,RANDOMRANDOM,put,100,10,22,89483.0
FOURCOND,RANDOMRANDOM,put,100,10,23,159268.0
FOURCOND,RANDOMRANDOM,put,100,10,24,338446.0
FOURCOND,RANDOMRANDOM,put,100,10,25,128660.0
FOURCOND,RANDOMRANDOM,put,100,10,26,97029.0
FOURCOND,RANDOMRANDOM,put,100,10,27,14355.0
FOURCOND,RANDOMRANDOM,put,100,10,28,70080.0
FOURCOND,RANDOMRANDOM,put,100,10,29,444370.0
FOURCOND,RANDOMRANDOM,put,100,10,30,55732.0
FOURCOND,RANDOMRANDOM,put,100,10,31,231596.0
FOURCOND,RANDOMRANDOM,put,100,10,32,147008.0
FOURCOND,RANDOMRANDOM,put,100,10,33,59978.0
FOURCOND,RANDOMRANDOM,put,100,10,34,48130.0
FOURCOND,RANDOMRANDOM,put,100,10,35,251721.0
FOURCOND,RANDOMRANDOM,put,100,10,36,156880.0
FOURCOND,RANDOMRANDOM,put,100,10,37,14408.0
FOURCOND,RANDOMRANDOM,put,100,10,38,241536.0
FOURCOND,RANDOMRANDOM,put,100,10,39,39551.0
FOURCOND,RANDOMRANDOM,put,100,10,40,233014.0
FOURCOND,RANDOMRANDOM,put,100,10,41,140184.0
FOURCOND,RANDOMRANDOM,put,100,10,42,199937.0
FOURCOND,RANDOMRANDOM,put,100,10,43,157672.0
FOURCOND,RANDOMRANDOM,put,100,10,44,73815.0
FOURCOND,RANDOMRANDOM,put,100,10,45,39951.0
FOURCOND,RANDOMRANDOM,put,100,10,46,270855.0
FOURCOND,RANDOMRANDOM,put,100,10,47,33876.0
FOURCOND,RANDOMRANDOM,put,100,10,48,113957.0
FOURCOND,RANDOMRANDOM,put,100,10,49,318904.0
FOURCOND,RANDOMRANDOM,put,100,10,50,95872.0
FOURCOND,RANDOMRANDOM,put,100,10,51,157059.0
FOURCOND,RANDOMRANDOM,put,100,10,52,179190.0
FOURCOND,RANDOMRANDOM,put,100,10,53,197707.0
FOURCOND,RANDOMRANDOM,put,100,10,54,242347.0
FOURCOND,RANDOMRANDOM,put,100,10,55,119160.0
FOURCOND,RANDOMRANDOM,put,100,10,56,270582.0
FOURCOND,RANDOMRANDOM,put,100,10,57,304192.0
FOURCOND,RANDOMRANDOM,put,100,10,58,167350.0
FOURCOND,RANDOMRANDOM,put,100,10,59,40284.0
FOURCOND,RANDOMRANDOM,put,100,10,60,52599.0
FOURCOND,RANDOMRANDOM,put,100,10,61,246246.0
FOURCOND,RANDOMRANDOM,put,100,10,62,37972.0
FOURCOND,RANDOMRANDOM,put,100,10,63,176798.0
FOURCOND,RANDOMRANDOM,put,100,10,64,155061.0
FOURCOND,RANDOMRANDOM,put,100,10,65,288795.0
FOURCOND,RANDOMRANDOM,put,100,10,66,133734.0
FOURCOND,RANDOMRANDOM,put,100,10,67,126627.0
FOURCOND,RANDOMRANDOM,put,100,10,68,103990.0
FOURCOND,RANDOMRANDOM,put,100,10,69,77466.0
FOURCOND,RANDOMRANDOM,put,100,10,70,60152.0
FOURCOND,RANDOMRANDOM,put,100,10,71,122029.0
FOURCOND,RANDOMRANDOM,put,100,10,72,187509.0
FOURCOND,RANDOMRANDOM,put,100,10,73,56056.0
FOURCOND,RANDOMRANDOM,put,100,10,74,78662.0
FOURCOND,RANDOMRANDOM,put,100,10,75,30614.0
FOURCOND,RANDOMRANDOM,put,100,10,76,72005.0
FOURCOND,RANDOMRANDOM,put,100,10,77,209609.0
FOURCOND,RANDOMRANDOM,put,100,10,78,93728.0
FOURCOND,RANDOMRANDOM,put,100,10,79,118053.0
FOURCOND,RANDOMRANDOM,put,100,10,80,185320.0
FOURCOND,RANDOMRANDOM,put,100,10,81,145161.0
FOURCOND,RANDOMRANDOM,put,100,10,82,179955.0
FOURCOND,RANDOMRANDOM,put,100,10,83,239848.0
FOURCOND,RANDOMRANDOM,put,100,10,84,114343.0
FOURCOND,RANDOMRANDOM,put,100,10,85,192689.0
FOURCOND,RANDOMRANDOM,put,100,10,86,237316.0
FOURCOND,RANDOMRANDOM,put,100,10,87,78438.0
FOURCOND,RANDOMRANDOM,put,100,10,88,127304.0
FOURCOND,RANDOMRANDOM,put,100,10,89,83499.0
FOURCOND,RANDOMRANDOM,put,100,10,90,54228.0
FOURCOND,RANDOMRANDOM,put,100,10,91,50186.0
FOURCOND,RANDOMRANDOM,put,100,10,92,113436.0
FOURCOND,RANDOMRANDOM,put,100,10,93,171692.0
FOURCOND,RANDOMRANDOM,put,100,10,94,107979.0
FOURCOND,RANDOMRANDOM,put,100,10,95,77112.0
FOURCOND,RANDOMRANDOM,put,100,10,96,176844.0
FOURCOND,RANDOMRANDOM,put,100,10,97,35706.0
FOURCOND,RANDOMRANDOM,put,100,10,98,103424.0
FOURCOND,RANDOMRANDOM,put,100,10,99,32151.0
FOURCOND,SECURERANDOM,take,100,10,1,147853.0
FOURCOND,SECURERANDOM,take,100,10,2,152042.0
FOURCOND,SECURERANDOM,take,100,10,3,137479.0
FOURCOND,SECURERANDOM,take,100,10,4,161847.0
FOURCOND,SECURERANDOM,take,100,10,5,145819.0
FOURCOND,SECURERANDOM,take,100,10,6,157494.0
FOURCOND,SECURERANDOM,take,100,10,7,135867.0
FOURCOND,SECURERANDOM,take,100,10,8,137325.0
FOURCOND,SECURERANDOM,take,100,10,9,125490.0
FOURCOND,SECURERANDOM,take,100,10,10,143830.0
FOURCOND,SECURERANDOM,take,100,10,11,152361.0
FOURCOND,SECURERANDOM,take,100,10,12,156345.0
FOURCOND,SECURERANDOM,take,100,10,13,137803.0
FOURCOND,SECURERANDOM,take,100,10,14,152022.0
FOURCOND,SECURERANDOM,take,100,10,15,151177.0
FOURCOND,SECURERANDOM,take,100,10,16,140867.0
FOURCOND,SECURERANDOM,take,100,10,17,135751.0
FOURCOND,SECURERANDOM,take,100,10,18,140451.0
FOURCOND,SECURERANDOM,take,100,10,19,121677.0
FOURCOND,SECURERANDOM,take,100,10,20,159764.0
FOURCOND,SECURERANDOM,take,100,10,21,143077.0
FOURCOND,SECURERANDOM,take,100,10,22,179749.0
FOURCOND,SECURERANDOM,take,100,10,23,150342.0
FOURCOND,SECURERANDOM,take,100,10,24,127700.0
FOURCOND,SECURERANDOM,take,100,10,25,152265.0
FOURCOND,SECURERANDOM,take,100,10,26,193962.0
FOURCOND,SECURERANDOM,take,100,10,27,156698.0
FOURCOND,SECURERANDOM,take,100,10,28,130382.0
FOURCOND,SECURERANDOM,take,100,10,29,157397.0
FOURCOND,SECURERANDOM,take,100,10,30,142501.0
FOURCOND,SECURERANDOM,take,100,10,31,131666.0
FOURCOND,SECURERANDOM,take,100,10,32,172441.0
FOURCOND,SECURERANDOM,take,100,10,33,130659.0
FOURCOND,SECURERANDOM,take,100,10,34,155723.0
FOURCOND,SECURERANDOM,take,100,10,35,178008.0
FOURCOND,SECURERANDOM,take,100,10,36,162925.0
FOURCOND,SECURERANDOM,take,100,10,37,138427.0
FOURCOND,SECURERANDOM,take,100,10,38,153813.0
FOURCOND,SECURERANDOM,take,100,10,39,139145.0
FOURCOND,SECURERANDOM,take,100,10,40,146294.0
FOURCOND,SECURERANDOM,take,100,10,41,130680.0
FOURCOND,SECURERANDOM,take,100,10,42,151660.0
FOURCOND,SECURERANDOM,take,100,10,43,165921.0
FOURCOND,SECURERANDOM,take,100,10,44,164907.0
FOURCOND,SECURERANDOM,take,100,10,45,171407.0
FOURCOND,SECURERANDOM,take,100,10,46,196154.0
FOURCOND,SECURERANDOM,take,100,10,47,164942.0
FOURCOND,SECURERANDOM,take,100,10,48,153493.0
FOURCOND,SECURERANDOM,take,100,10,49,176162.0
FOURCOND,SECURERANDOM,take,100,10,50,134679.0
FOURCOND,SECURERANDOM,take,100,10,51,162718.0
FOURCOND,SECURERANDOM,take,100,10,52,142760.0
FOURCOND,SECURERANDOM,take,100,10,53,136952.0
FOURCOND,SECURERANDOM,take,100,10,54,145299.0
FOURCOND,SECURERANDOM,take,100,10,55,201374.0
FOURCOND,SECURERANDOM,take,100,10,56,161325.0
FOURCOND,SECURERANDOM,take,100,10,57,143447.0
FOURCOND,SECURERANDOM,take,100,10,58,169016.0
FOURCOND,SECURERANDOM,take,100,10,59,177625.0
FOURCOND,SECURERANDOM,take,100,10,60,166463.0
FOURCOND,SECURERANDOM,take,100,10,61,150361.0
FOURCOND,SECURERANDOM,take,100,10,62,139838.0
FOURCOND,SECURERANDOM,take,100,10,63,160979.0
FOURCOND,SECURERANDOM,take,100,10,64,182588.0
FOURCOND,SECURERANDOM,take,100,10,65,171069.0
FOURCOND,SECURERANDOM,take,100,10,66,166755.0
FOURCOND,SECURERANDOM,take,100,10,67,141058.0
FOURCOND,SECURERANDOM,take,100,10,68,194972.0
FOURCOND,SECURERANDOM,take,100,10,69,156833.0
FOURCOND,SECURERANDOM,take,100,10,70,156660.0
FOURCOND,SECURERANDOM,take,100,10,71,148651.0
FOURCOND,SECURERANDOM,take,100,10,72,175359.0
FOURCOND,SECURERANDOM,take,100,10,73,182624.0
FOURCOND,SECURERANDOM,take,100,10,74,162146.0
FOURCOND,SECURERANDOM,take,100,10,75,173781.0
FOURCOND,SECURERANDOM,take,100,10,76,172066.0
FOURCOND,SECURERANDOM,take,100,10,77,190151.0
FOURCOND,SECURERANDOM,take,100,10,78,168605.0
FOURCOND,SECURERANDOM,take,100,10,79,168048.0
FOURCOND,SECURERANDOM,take,100,10,80,149580.0
FOURCOND,SECURERANDOM,take,100,10,81,138699.0
FOURCOND,SECURERANDOM,take,100,10,82,151296.0
FOURCOND,SECURERANDOM,take,100,10,83,167691.0
FOURCOND,SECURERANDOM,take,100,10,84,169219.0
FOURCOND,SECURERANDOM,take,100,10,85,174503.0
FOURCOND,SECURERANDOM,take,100,10,86,167314.0
FOURCOND,SECURERANDOM,take,100,10,87,182078.0
FOURCOND,SECURERANDOM,take,100,10,88,180870.0
FOURCOND,SECURERANDOM,take,100,10,89,144542.0
FOURCOND,SECURERANDOM,take,100,10,90,161649.0
FOURCOND,SECURERANDOM,take,100,10,91,191496.0
FOURCOND,SECURERANDOM,take,100,10,92,187855.0
FOURCOND,SECURERANDOM,take,100,10,93,157831.0
FOURCOND,SECURERANDOM,take,100,10,94,164637.0
FOURCOND,SECURERANDOM,take,100,10,95,158982.0
FOURCOND,SECURERANDOM,take,100,10,96,165490.0
FOURCOND,SECURERANDOM,take,100,10,97,193745.0
FOURCOND,SECURERANDOM,take,100,10,98,180406.0
FOURCOND,SECURERANDOM,take,100,10,99,192922.0
FOURCOND,SECURERANDOM,put,100,10,1,127597.0
FOURCOND,SECURERANDOM,put,100,10,2,117323.0
FOURCOND,SECURERANDOM,put,100,10,3,158257.0
FOURCOND,SECURERANDOM,put,100,10,4,145154.0
FOURCOND,SECURERANDOM,put,100,10,5,133112.0
FOURCOND,SECURERANDOM,put,100,10,6,187314.0
FOURCOND,SECURERANDOM,put,100,10,7,125527.0
FOURCOND,SECURERANDOM,put,100,10,8,136433.0
FOURCOND,SECURERANDOM,put,100,10,9,139102.0
FOURCOND,SECURERANDOM,put,100,10,10,150323.0
FOURCOND,SECURERANDOM,put,100,10,11,157179.0
FOURCOND,SECURERANDOM,put,100,10,12,145994.0
FOURCOND,SECURERANDOM,put,100,10,13,141834.0
FOURCOND,SECURERANDOM,put,100,10,14,171777.0
FOURCOND,SECURERANDOM,put,100,10,15,153817.0
FOURCOND,SECURERANDOM,put,100,10,16,175900.0
FOURCOND,SECURERANDOM,put,100,10,17,160505.0
FOURCOND,SECURERANDOM,put,100,10,18,167079.0
FOURCOND,SECURERANDOM,put,100,10,19,152271.0
FOURCOND,SECURERANDOM,put,100,10,20,160850.0
FOURCOND,SECURERANDOM,put,100,10,21,130709.0
FOURCOND,SECURERANDOM,put,100,10,22,136453.0
FOURCOND,SECURERANDOM,put,100,10,23,164845.0
FOURCOND,SECURERANDOM,put,100,10,24,162881.0
FOURCOND,SECURERANDOM,put,100,10,25,144107.0
FOURCOND,SECURERANDOM,put,100,10,26,138890.0
FOURCOND,SECURERANDOM,put,100,10,27,133521.0
FOURCOND,SECURERANDOM,put,100,10,28,146612.0
FOURCOND,SECURERANDOM,put,100,10,29,153076.0
FOURCOND,SECURERANDOM,put,100,10,30,162120.0
FOURCOND,SECURERANDOM,put,100,10,31,163451.0
FOURCOND,SECURERANDOM,put,100,10,32,159529.0
FOURCOND,SECURERANDOM,put,100,10,33,187942.0
FOURCOND,SECURERANDOM,put,100,10,34,155256.0
FOURCOND,SECURERANDOM,put,100,10,35,165791.0
FOURCOND,SECURERANDOM,put,100,10,36,184573.0
FOURCOND,SECURERANDOM,put,100,10,37,141642.0
FOURCOND,SECURERANDOM,put,100,10,38,148360.0
FOURCOND,SECURERANDOM,put,100,10,39,172002.0
FOURCOND,SECURERANDOM,put,100,10,40,148938.0
FOURCOND,SECURERANDOM,put,100,10,41,117642.0
FOURCOND,SECURERANDOM,put,100,10,42,146988.0
FOURCOND,SECURERANDOM,put,100,10,43,141272.0
FOURCOND,SECURERANDOM,put,100,10,44,124591.0
FOURCOND,SECURERANDOM,put,100,10,45,154853.0
FOURCOND,SECURERANDOM,put,100,10,46,160099.0
FOURCOND,SECURERANDOM,put,100,10,47,160229.0
FOURCOND,SECURERANDOM,put,100,10,48,184016.0
FOURCOND,SECURERANDOM,put,100,10,49,156866.0
FOURCOND,SECURERANDOM,put,100,10,50,164376.0
FOURCOND,SECURERANDOM,put,100,10,51,175338.0
FOURCOND,SECURERANDOM,put,100,10,52,165031.0
FOURCOND,SECURERANDOM,put,100,10,53,160956.0
FOURCOND,SECURERANDOM,put,100,10,54,136276.0
FOURCOND,SECURERANDOM,put,100,10,55,161646.0
FOURCOND,SECURERANDOM,put,100,10,56,158028.0
FOURCOND,SECURERANDOM,put,100,10,57,174784.0
FOURCOND,SECURERANDOM,put,100,10,58,167229.0
FOURCOND,SECURERANDOM,put,100,10,59,149216.0
FOURCOND,SECURERANDOM,put,100,10,60,155545.0
FOURCOND,SECURERANDOM,put,100,10,61,139228.0
FOURCOND,SECURERANDOM,put,100,10,62,157638.0
FOURCOND,SECURERANDOM,put,100,10,63,174181.0
FOURCOND,SECURERANDOM,put,100,10,64,156147.0
FOURCOND,SECURERANDOM,put,100,10,65,153138.0
FOURCOND,SECURERANDOM,put,100,10,66,177899.0
FOURCOND,SECURERANDOM,put,100,10,67,182875.0
FOURCOND,SECURERANDOM,put,100,10,68,151032.0
FOURCOND,SECURERANDOM,put,100,10,69,187633.0
FOURCOND,SECURERANDOM,put,100,10,70,157220.0
FOURCOND,SECURERANDOM,put,100,10,71,167688.0
FOURCOND,SECURERANDOM,put,100,10,72,189061.0
FOURCOND,SECURERANDOM,put,100,10,73,137053.0
FOURCOND,SECURERANDOM,put,100,10,74,143879.0
FOURCOND,SECURERANDOM,put,100,10,75,160907.0
FOURCOND,SECURERANDOM,put,100,10,76,179615.0
FOURCOND,SECURERANDOM,put,100,10,77,177088.0
FOURCOND,SECURERANDOM,put,100,10,78,168016.0
FOURCOND,SECURERANDOM,put,100,10,79,159873.0
FOURCOND,SECURERANDOM,put,100,10,80,193262.0
FOURCOND,SECURERANDOM,put,100,10,81,143362.0
FOURCOND,SECURERANDOM,put,100,10,82,160615.0
FOURCOND,SECURERANDOM,put,100,10,83,156126.0
FOURCOND,SECURERANDOM,put,100,10,84,133852.0
FOURCOND,SECURERANDOM,put,100,10,85,153358.0
FOURCOND,SECURERANDOM,put,100,10,86,182349.0
FOURCOND,SECURERANDOM,put,100,10,87,163166.0
FOURCOND,SECURERANDOM,put,100,10,88,163810.0
FOURCOND,SECURERANDOM,put,100,10,89,170776.0
FOURCOND,SECURERANDOM,put,100,10,90,160131.0
FOURCOND,SECURERANDOM,put,100,10,91,193854.0
FOURCOND,SECURERANDOM,put,100,10,92,187358.0
FOURCOND,SECURERANDOM,put,100,10,93,171800.0
FOURCOND,SECURERANDOM,put,100,10,94,176578.0
FOURCOND,SECURERANDOM,put,100,10,95,158401.0
FOURCOND,SECURERANDOM,put,100,10,96,199415.0
FOURCOND,SECURERANDOM,put,100,10,97,183059.0
FOURCOND,SECURERANDOM,put,100,10,98,181270.0
FOURCOND,SECURERANDOM,put,100,10,99,173854.0
